x,y
-1,1.691152068089303
-0.995,1.676870108438846
-0.99,1.662725224096004
-0.985,1.648713690743892
-0.98,1.634831889746431
-0.975,1.62107630619677
-0.97,1.607443526987276
-0.965,1.593930238900956
-0.96,1.580533226724217
-0.955,1.567249371380862
-0.95,1.554075648087188
-0.945,1.541009124528105
-0.94,1.528046959054143
-0.935,1.515186398899252
-0.93,1.502424778419283
-0.925,1.489759517351035
-0.92,1.477188119091761
-0.915,1.464708168999032
-0.91,1.452317332710836
-0.905,1.440013354485812
-0.9,1.427794055563504
-0.895,1.415657332544533
-0.89,1.403601155790569
-0.885,1.391623567843994
-0.88,1.379722681867164
-0.875,1.367896680101129
-0.87,1.356143812343729
-0.865,1.344462394446948
-0.86,1.33285080683341
-0.855,1.321307493031912
-0.85,1.309830958231897
-0.845,1.298419767856734
-0.84,1.287072546155707
-0.835,1.275787974814618
-0.83,1.264564791584864
-0.825,1.253401788930911
-0.82,1.242297812696023
-0.815,1.231251760786175
-0.81,1.220262581871993
-0.805,1.209329274108667
-0.8,1.198450883873671
-0.795,1.187626504522232
-0.79,1.176855275160392
-0.785,1.166136379435596
-0.78,1.155469044344662
-0.775,1.14485253905905
-0.77,1.134286173767298
-0.765,1.123769298534535
-0.76,1.113301302178951
-0.755,1.10288161116511
-0.75,1.092509688514016
-0.745,1.082185032729797
-0.74,1.071907176742922
-0.735,1.061675686869818
-0.73,1.051490161788798
-0.725,1.041350231532184
-0.72,1.031255556494504
-0.715,1.021205826456673
-0.71,1.011200759626032
-0.705,1.00124010169215
-0.7,0.991323624898263
-0.695,0.981451127128262
-0.69,0.971622431009088
-0.685,0.961837383028473
-0.68,0.952095852667863
-0.675,0.942397731550456
-0.67,0.932742932604225
-0.665,0.923131389239818
-0.66,0.913563054543239
-0.655,0.904037900483175
-0.65,0.894555917132888
-0.645,0.885117111906545
-0.64,0.875721508809881
-0.635,0.866369147705085
-0.63,0.857060083589801
-0.625,0.847794385890137
-0.62,0.838572137767564
-0.615,0.829393435439605
-0.61,0.820258387514198
-0.605,0.81116711433763
-0.6,0.802119747355926
-0.595,0.793116428489588
-0.59,0.78415730952157
-0.585,0.775242551498385
-0.58,0.766372324144233
-0.575,0.757546805288043
-0.57,0.748766180303303
-0.565,0.740030641560598
-0.56,0.731340387892722
-0.555,0.722695624072265
-0.55,0.714096560301563
-0.545,0.705543411714904
-0.54,0.697036397892876
-0.535,0.688575742388753
-0.53,0.680161672266809
-0.525,0.671794417652442
-0.52,0.663474211294012
-0.515,0.655201288136272
-0.51,0.646975884905292
-0.505,0.638798239704758
-0.5,0.630668591623543
-0.495,0.622587180354433
-0.49,0.614554245823919
-0.485,0.606570027832906
-0.48,0.598634765708276
-0.475,0.590748697965163
-0.47,0.582912061979841
-0.465,0.575125093673121
-0.46,0.567388027204138
-0.455,0.55970109467442
-0.45,0.552064525842142
-0.445,0.544478547846437
-0.44,0.536943384941669
-0.435,0.529459258241549
-0.43,0.522026385472992
-0.425,0.514644980739602
-0.42,0.507315254294676
-0.415,0.500037412323614
-0.41,0.492811656735636
-0.405,0.485638184964681
-0.4,0.478517189779399
-0.395,0.471448859102102
-0.39,0.464433375836584
-0.385,0.457470917704698
-0.38,0.450561657091571
-0.375,0.443705760899348
-0.37,0.436903390409378
-0.365,0.430154701152697
-0.36,0.423459842788727
